Loc,theta,z,ToA_S1,ToA_S2,ToA_S3,ToA_S4,ToA_S5,ToA_S6,ToA_S7,ToA_S8,Amplitude_S1,Amplitude_S2,Amplitude_S3,Amplitude_S4,Amplitude_S5,Amplitude_S6,Amplitude_S7,Amplitude_S8,SignalEnergy_S1,SignalEnergy_S2,SignalEnergy_S3,SignalEnergy_S4,SignalEnergy_S5,SignalEnergy_S6,SignalEnergy_S7,SignalEnergy_S8,Force_N,Impact_Type
11,1.5707963267949,7.5,8.0108642578125e-05,0,6.34193420410156e-05,0.00011444091796875,0.000240802764892578,0.000179290771484375,0.000209808349609375,0.000216960906982422,0.130808625754399,-1,0.320109115183165,-0.196705362321906,0.210612709803609,-0.272762882959709,0.257856562662078,-0.218304699460424,5.68566580355462e-06,8.40066170478979e-05,1.64337132653845e-05,1.41927576370925e-05,1.1597352948963e-05,1.635883870162e-05,1.38232697965481e-05,1.39422444982295e-05,18.9158785770732,0
11,1.5707963267949,7.5,1.71661376953125e-05,0.00354623794555664,0,5.24520874023438e-05,0.000158786773681641,0.000132083892822266,0.000173568725585938,0.000152587890625,0.0848604170191512,-1,0.27328960161201,-0.190033830012025,0.182521756596547,-0.225116751571167,0.221220857993653,-0.190430877631347,1.32447898249046e-06,5.95072300619983e-05,5.72563091494841e-06,4.30294314257563e-06,3.55807123841044e-06,4.88637056000481e-06,4.53054855678776e-06,4.01393244865661e-06,15.9927769352428,0
11,1.5707963267949,7.5,5.81741333007812e-05,0,6.15119934082031e-05,0.000116825103759766,0.000227928161621094,0.000191688537597656,0.000236034393310547,0.00022125244140625,0.127273366968367,-1,0.293678630040514,-0.197174093573402,0.204441765258169,-0.252619229953263,0.245492990626551,-0.209706593080238,4.48273144011252e-06,7.51154325864737e-05,1.26139236658214e-05,1.15149135983267e-05,9.28687125083361e-06,1.27656519865118e-05,1.1084151733478e-05,1.0932168584576e-05,18.7142853603952,0
12,1.5707963267949,15,6.24656677246094e-05,0,7.20024108886719e-05,0.000118732452392578,0.000150203704833984,0.000113964080810547,0.00011444091796875,0.000209808349609375,0.342445068281673,-1,0.75054442614578,-0.364901717064104,0.493766766601086,-0.716032435859986,0.647593782031654,-0.412410605420017,1.78977488028021e-05,4.79918521063068e-05,4.68400222680551e-05,3.49229097810377e-05,3.19660159869018e-05,4.97655959698812e-05,4.026104461405e-05,3.61051071238693e-05,19.923844660463,0
12,1.5707963267949,15,8.48770141601562e-05,0,0.000109195709228516,0.000121116638183594,0.000194549560546875,9.25064086914062e-05,0.000129222869873047,0.000209808349609375,0.334985763725156,-1,0.709229630082991,-0.366482196956132,0.467525197428774,-0.704329421500794,0.605875757735546,-0.419491862446074,6.87157309535742e-06,2.91647731003997e-05,2.02357286026265e-05,1.19239885537137e-05,1.26321551335301e-05,2.16942689849505e-05,1.70516232876557e-05,1.33303104488776e-05,16.7991498019546,0
12,1.5707963267949,15,8.0108642578125e-05,0,0.000112056732177734,0.000123023986816406,0.000149726867675781,0.000125408172607422,0.000181198120117188,0.000216960906982422,0.302915202006209,-1,0.701755020403712,0.376995834640622,0.44857212850865,-0.676797275824721,0.587876925185689,-0.405341627262451,1.2585158415432e-05,4.1966165067707e-05,3.39861950867784e-05,2.47757730147273e-05,2.28053490686719e-05,3.65013212776893e-05,2.88254052891366e-05,2.6220403072283e-05,18.5126921437173,0
12,1.5707963267949,15,6.00814819335938e-05,0,0.000104427337646484,0.000113964080810547,0.000150680541992188,0.000151634216308594,0.0001373291015625,0.000158309936523438,0.25962775237169,-1,0.661645253577921,-0.344929310985268,0.419074593186225,-0.612028792656219,0.548913934005216,-0.380833001632311,3.20312235077134e-06,2.49899181282331e-05,1.29469372911452e-05,6.39454403838669e-06,6.75512786622219e-06,1.27542291486034e-05,9.76075431641569e-06,7.46014154313249e-06,15.186404068531,0
13,1.5707963267949,22.5,8.58306884765625e-05,5.43594360351562e-05,0.000104904174804688,0.000127315521240234,9.01222229003906e-05,0,7.48634338378906e-05,7.43865966796875e-05,0.404651133507851,-0.620135475853123,0.72014351546781,-0.38906571062663,0.520556810370927,-1,0.772028423262089,-0.411249070208325,5.32666857733923e-05,5.69691784147946e-05,0.000114524531335628,0.000103185864126766,8.84113491210532e-05,0.000161850785977184,0.000117086911284817,0.000102921416982939,22.9477429106324,0
13,1.5707963267949,22.5,2.09808349609375e-05,3.814697265625e-06,1.66893005371094e-05,3.00407409667969e-05,8.58306884765625e-06,0,3.62396240234375e-05,8.29696655273438e-05,0.424171680567952,-0.663038836680064,0.752555016448272,-0.392134175531881,0.547704016107702,-1,0.795928059444114,-0.437080444568706,1.66500935298382e-05,2.36800878358312e-05,3.90150516748684e-05,2.78948025175128e-05,2.80377892893026e-05,5.99401953614671e-05,4.12008562754426e-05,2.90604140838521e-05,19.1174717937512,0
13,1.5707963267949,22.5,3.33786010742188e-06,7.15255737304688e-06,1.85966491699219e-05,7.91549682617188e-05,4.91142272949219e-05,0,3.95774841308594e-05,4.05311584472656e-05,0.424698799430027,-0.655851336598167,0.702100067737018,-0.384648453509354,0.545533355615747,-1,0.756953163442753,-0.428040864123183,1.61907791420635e-05,2.24778588482679e-05,3.5814675196255e-05,2.66688065081901e-05,2.70863550305786e-05,5.80642614305519e-05,3.83413764242481e-05,2.78848016580282e-05,18.3110989270393,0
